	distance	height	weight	role	hot	age	description	name	online_state
3133	3.09	178	55	1	2680	23	"要么桃花换酒 要么挥金如土🈲
❤️❤️❤️
偶尔直播通知群号：20262
💙💙💙
微博：土匪同学屌爆了
💚💚💚
求合租 西二环和南二环以内都可以"	童年不同年	1
3134	3.09	180	70	1	2547	28	都已忽略性别的在一起了，非要分清楚谁攻谁受？喜欢麻将的约起！加微信：1052329263	杰小叔哦	1
3135	3.09	175	70	1	168	27	聊天先关注，不关注不回！	外来小生之君临天下	1
3136	3.09	175	69	1	1402	23	"篮球 🏀， 足球 ⚽️， 羽毛球 🏸️，
枪战类型电竞 🔫， 健身 ，摄影，
爱好广泛 ，，欢迎交友 ！ 
❌.撩骚     ❌.照骗      ❌.暧昧
不要撩我，情商低，易动情！🐒
不要问我要微信，这个玩玩就行了
切记   这个东西别太了！"	大荡	1
3137	3.09	173	60	0.5	2	28	找👨狮子、射手座优先！	淡定些吧	1
3138	3.09	178	61	-1	324	23	请自重	yyxhhhhhh	2
3139	3.09	172	60	0.5	13	24	找不到自己真正想要的伞，我宁愿一直被雨淋着	帅掌柜	1
3140	3.09	170	66	-1	816	23	"肉肉的男生😬😬😬

你若真心就请say hi

真诚发照就不要焚

找对象很难，但是没有放弃"	噗噗儿	1
3141	3.09	178	60	0	289	24	找年轻的1	小社青	1
3142	3.1	170	80	-1	2	21		星河光尘	0
3143	3.1	175	70	0.5	138	36		奋斗人生a	1
3144	3.1	170	62	-1	47	45	35岁以下未婚者着勿扰！	淡定中男	1
3145	3.1	177	75	-1	445	30	～	风吹走一切	1
3146	3.1	180	70	0.5	1541	28	爱在日出以前，还是日落以后。	日落以后	1
3147	3.1	178	72	1	2269	30	hi	這個	1
3148	3.1	165	45	0	18	18		屈浩	0
3149	3.1	120	30	1	16798	25	哦	嗯1235	1
3150	3.1	180	63	0	434	21	不愿欺骗任何人，像突然醒悟了一般。人嘛，也就这一辈子，不能因为一个谎言，而用更多的谎言去无止境的填补。不会结婚。  好好工作，尽力锻炼，值得拥有更好的。 照片本人。资料属实。找一个能够互相真诚的人。	唯游唯游	1
3151	3.1	175	68	0.5	119	30		左左木西	1
3152	3.1	178	65	1	274	28		琥	1
3153	3.1	170	60	-1	57	24	"重要的事情说三遍（不约，不约，不约）。
喜欢美剧，爱美食，爱跑步🏃
偶尔LOL，求大神带我脱坑……
并不高冷，只是内向，不太会打招呼
两个人在一起开心就好。"	白纸-黑字	0
3154	3.11	173	55	-1	153	26	不来玩喽	啊波依迪	2
3155	3.11	175	60	0.5	350	22	我喜欢猫喜欢狗，不喜欢这些的可以绕道，然后爱画画，最美的一副景象就想男友坐在坐在公园的凉椅上，我坐在他旁边，画着他的样子，我做过受也做过攻，性爱而已，年纪越来越大但是还是想找个男友轰轰烈烈的爱一场，就这样啦，找男友=。=	人生最美这几年丶	1
3156	3.11	183	60	-1	193	21		Thewayweare798	1
3157	3.11	176	67	-1	598	27		Lovecire	1
3158	3.11	178	65	1	165	27	你不正常不要来打扰我666666666大一	Ldjb1	1
3159	3.11	180	60	1	215	27	好想谈恋爱……	星史郎	0
3160	3.11	176	68	0	8	26	身材如图，长相兼优，喜欢忠犬小攻，你是的话我们交换照片吧😍	腹肌在哪裡	1
3161	3.11	174	56	1	1425	25	本人逼格极高，二逼加文艺青年一枚。不回复请谅解	职业小流氓	1
3162	3.11	176	80	0.5	189	50		若水大叔	1
3163	3.11	175	60	1	91	27		陪你一起去看流星	1
3164	3.11	183	70	1	39	24	【VX】2393215665	于海洋1991	1
3165	3.11	175	50	1	2311	27	I want to be your man,take care of you,and love you only.❤	庆幸遇见	1
3166	3.11	170	51	-1	24	24	＠	确定sgko	1
3167	3.11	173	53	0	389	30	找个情况相当的、长久的、已经是大叔了折腾不起了、最好是咖啡行业或餐饮业的	嘿-大叔	1
3168	3.11	175	67	-1	1017	31	开心过好每一天	同在男天下	1
3169	3.11	170	65	0.5	40	34		单恋小正太	2
3170	3.11	172	75	1	147	25	我并不是你们想象当中的那种帅，但我也需要等一个对的人一零。我一直在等待一个喜欢胖子的零	激情过后的宁静	1
3171	3.11	178	62	0	6	21		来日方长的东西	1
3172	3.11	175	64	-1	635	31	头像、动态本人，30岁了，已经过了喜欢做梦的年纪，只求踏实稳定！	宋易博	1
3173	3.11	178	64	-1	2367	25	"I love food  
I love sport 
I love travel 
I love music
I love fashion 
I love photography"	苍井晨是帅哥	1
3174	3.11	178	63	0.5	706	20	别说你发我回	HXD-3D	0
3175	3.11	178	68	0	461	23	不用查户口的那么问，资料就是如我所写，不约炮。要看照片先发自己，别一上来就看看你，没见过男人么？爽快点，还有什么事直接说。	SilenceQ_Q	1
3176	3.11	177	72	1	46	44		本能001	1
3177	3.11	181	58	0.5	0	19		听说爱情回来过TY	1
3178	3.11	178	68	1	465	39	胖，c勿扰，谢谢...	无语-1	1
3179	3.11	170	85	-1	115	28		爱一个人很累啊	1
3180	3.11	179	62	1	58	22	看【男男电影】加我V信253558504😄	梦回大唐1993	1
3181	3.11	165	64	-1	179	41	喜欢成熟、稳重的，兄弟情缘、我在路上，真诚交友……	福源	1
3182	3.11	180	62	-1	59	22	没签名	自己想去	1
3183	3.11	178	65	1	725	28	已婚人士，勾搭需谨慎。软件不常上，希望能认识一些真诚有缘分的好基友，聊天加微信，照片非本人	同则不和	1
3184	3.11	176	66	-1	15	27		行走爱痛边缘的小牙医	1
3185	3.12	178	66	-1	10	21		冷漠的孤独鬼影	0
3186	3.12	177	72	1	195	39		确实不小	1
3187	3.12	174	74	1	369	35		2015蝴蝶的尖叫	1
3188	3.12	180	70	0	28	24	我是懒货！！所以勤快是我对头😄还有无妄的等待⌛️我不要！我想拥抱真实的幸福💗❤️	宝阿波	1
3189	3.12	170	65	1	47	27	元旦快乐！	好久好久额	1
3190	3.12	174	68	-1	449	36	不约炮.找能谈的来的好朋友.没有照片的就别打招呼了	钢筋工11	1
3191	3.12	173	68	0.5	101	36	如如不动，了了分明！	五味白芥莱菔子	1
3192	3.12	179	69	1	1922	29	1找一个真诚不错的0，照片本人	haobumi	1
3193	3.12	170	65	0.5	2	34	风风雨雨走过了这么多年，期待一个家，不愿再过那种独来独往的日子了，希望找一个彼此真心的'只要你是我要找的那个人，我会像珍惜自己的生命一样珍惜你	huhuguhu	0
3194	3.12	180	75	1	2725	31	nothing special	哥哥的院子	1
3195	3.12	187	75	0.5	358	28	生命曾可贵 ！爱情价更高 ！	我是宝宝宝宝宝宝	1
3196	3.12	172	50	-1	238	19	"不约   谢谢   所以不要再问约不约了，大叔勿扰
你不主动  我们又怎么会有故事
我不想只是玩玩而已
不要怪我外协，你可以不帅，但也要看得过去
你过来，我有个恋爱想跟你谈一下
如果爱，请深爱
你也孤身一人吗？总会遇见的
"	隨遇而安丶	1
3197	3.12	171	66	-1	4	40		760716	1
3198	3.12	170	56	-1	322	32	学会笑的时候也要学会哭，笑为自己笑，哭为自己哭	请相信我的爱	1
3199	3.12	180	68	-1	4144	25	"喂喂……这位大叔，有话好好说，别拖裤子行吗
上来看看帅哥
屌丝太多，穷逼勿扰，俗话说的好，要么有钱，要么有颜"	感觉身体被掏	1
3200	3.12	182	78	1	436	27	对方正在输入。。。不需要关注！	m6toore	1
3201	3.12	178	65	1	364	33	有没有合租房子的朋友	我的爱只瞄准你	1
3202	3.12	179	65	0.5	2	26		verdandypandora	1
3203	3.12	172	56	0	557	21	如果你不懂我的沉默，你也永远不会明白我说的话语。	傻小Ben	1
3204	3.12	174	65	1	520	24	没恋爱过，约过几次！朋友都不是，更不是男朋友！	屌的不见人	1
3205	3.12	175	60	-1	64	25		风吹噶	1
3206	3.13	180	70	1	28	35	"人的一生会遇到两个人，
一个惊艳了时光，一个温柔了岁月。"	guhei	1
3207	3.13	175	63	1	422	43	爱一个人，请不要让他伤心，这才是君子之度。	乐消遥	1
3208	3.13	175	65	1	0	25		优秀伊男	1
3209	3.13	170	65	1	135	28	孤独寂寞的一个人	找零爱爱	1
3210	3.13	181	68	1	32	32	在对的时间遇到对的人。。。	风里	1
3211	3.13	183	62	1	251	29		Only啊	0
3212	3.13	178	80	0	32	21	不	错失花落	1
3213	3.13	175	65	-1	608	27	喜欢成熟，稳重，有内涵，有修养的男人，无照不聊，谢谢	brother123	1
3214	3.13	175	65	-1	43	23	   擦，要聊天就好好聊，别聊两句就整失踪，聊不聊都一句话的事！	风铃无声	1
3215	3.13	173	80	1	52	26		我的猴儿哪去了	1
3216	3.13	178	65	0.5	77	29		247473	1
3217	3.13	172	56	-1	158	25	约炮勿扰，没有自己照片的就不要打招呼了。我软件不常上，微信d937216207，QQ937216207	--BANANA---	1
3218	3.13	180	80	0	173	27	但行好事，莫问前程。	大梦难觉	2
3219	3.13	173	63	1	23	32		一棵银杏	2
3220	3.14	175	58	-1	646	22	    ，	错就错了呗	1
3221	3.14	170	70	0	12	29	我的心是一幅拼图，琐碎而合一	哥哥是头狼	1
3222	3.14	180	74	1	273	27	不方便所以不太上，你可以加我微信1064104644	挚爱2	1
3223	3.14	178	65	1	103	23	。。。。s有小女又不   瘦弱与肥妞勿扰	vvvvvvwwwww	1
3224	3.14	175	68	0	68	26		Dajdv	1
3225	3.14	180	74	1	100	26	不回复就是没兴趣 无须纠缠	Yologo	2
3226	3.14	186	75	1	43	24	西安祝（三声），看懂在打招呼。不约炮	西安祝	1
3227	3.14	178	75	-1	301	25	在线只到5月底，只为等待一心人。我相信你，请你也要相信我。	少年发骚不用绝招	1
3228	3.14	175	57	1	43	72		凯芮	1
3229	3.14	180	75	-1	59	43	结交年龄相近 ，低调成熟，内敛稳重 ，儒雅自信 ，有涵养有素质的中青年朋友。互不影响彼此工作生活。可以长期交往的朋友。人与人之间没有爱情也可以有友情，因为人需要朋友。	执子之手6	1
3230	3.14	175	60	-1	123	31	明文聊天，友谊第一，喜欢干脆直接，我不喜欢墨迹的。愿交爽快的朋友。	难得遇见他	1
3231	3.14	173	65	1	44	25	没个性	过敏后回国	1
3232	3.14	173	59	1	151	23		笨小孩爱上傻小子浩宇	1
3233	3.14	180	61	-1	514	24	chd—wife，好想找bf，但真的累了，交几个好朋友就好了，谈天说地，其实挺好	mixfruits	1
3234	3.14	175	78	-1	999	41	相逢是缘~微信:tao87418991	西安涛哥	1
3235	3.14	178	75	1	147	30		太茂盛	1
3236	3.14	183	70	0.5	19	28		紫砂里的鱼	1
3237	3.14	174	63	-1	567	30	"找个人一起上班，下班，给他做饭，……彼此守护。
我是巨蟹男，等待你出现
   微信：……
交友一起旅游，娱乐，聊天！！！"	江晓乐236	0
3238	3.15	177	62	0.5	1	18		爱上蘑菇饭的人	0
3239	3.15	174	60	1	401	33	相识满天下！深交只几人！	兽中之王	1
3240	3.15	179	86	1	1	28	欢迎胡渣男骚扰	SMEva	1
3241	3.15	175	80	-1	113	34	无聊	人在草木中	0
3242	3.15	181	75	-1	2	48		远山super	0
3243	3.15	172	68	0.5	37	30		猪猪侠	1
3244	3.15	171	62	0.5	333	32	"不结婚不结婚我就是不结婚，咋得啦~~~
要结婚也是找个好男人把自己嫁出去😁😁😁
或者娶个温柔坚贞的男盆友好好爱护😇😇😇"	不想说话x_x	0
3245	3.15	171	55	-1	257	22	"    我爱你

        不只是说说而已

下边右边点击❤️关注，"	别名	1
3246	3.15	175	55	1	5446	20	"一颗爱你的心 
时时刻刻为你转不停💕。。。"	顾的拜	1
3247	3.15	171	65	0.5	23	28		曲沃明天更美好	1
3248	3.15	170	65	1	20	44		大牛壮1	0
3249	3.15	167	65	1	70	53	有一起运动的吗？跑跑步，聊聊天。	希望大叔	0
3250	3.15	179	72	-1	475	19	聊天自带照片😏  新号求关注❤❤❤	123请闭眼	1
3251	3.15	178	69	1	645	32	麻将三缺一！	午夜风情1	1
3252	3.15	165	60	1	53	27	......	伯轩	2
3253	3.15	178	83	-1	3420	38	"No pic？
What do U have？
不要发阅后即焚的照片啦！
不回复一定是对你没兴趣！"	不靠譜先生	1
3254	3.15	180	63	0.5	48	20		哆啦卍A梦	1
3255	3.16	174	86	0.5	414	44	喜欢熊	伤身不伤心	1
3256	3.16	180	70	0	59	28	就说，我是个0吧，要是你为人办事能力，处人处事方面，还没我爷们、没我大气的话你还是把嘴闭上吧！见不得那夹夹嗖嗖的一，成熟爷们纯一再say hi （相册头像都照片本人，正当职业，不是mb）请0.5和0不要和我打招呼，或者是0.5偏1的也不要给我打招呼！	丑的人都睡了-起来嗨	1
3257	3.16	185	65	1	15	20		aceMii	0
3258	3.16	170	52	0.5	466	22		找男盆有	1
3259	3.16	177	68	-1	127	28	☔	郑煜	2
3260	3.16	178	58	0	4	31		已逸	0
3261	3.16	184	90	-1	191	31	hi	oo在在一起oo	1
3262	3.16	170	69	0.5	526	26		BANNE-DUSER	2
3263	3.16	180	72	0	48	33	The way,always on !!!	Mr905	1
3264	3.16	178	80	0.5	42	41	"过来玩的哈哈
"	守候一生爱	1
3265	3.16	170	57	1	163	24	走近你不是想窥探你的秘密。我只想牵着你的手和你一起去经历人生路上的坎坎坷坷，风风雨雨。人生路上你走累了，受委屈啦我想给你一个人生的驿站小息。轻轻一个吻让你感到温馨。深深一个拥抱让你感到情深。	Emotional楊先森	1
3266	3.16	165	55	1	173	28	"照片本人
找制服男
无照不回 真不回
只收🐶 制服🐶最好"	差点就万人敬仰	1
3267	3.16	170	60	0.5	38	22		Leeivion	1
3268	3.16	178	66	-1	1	27		-JQK-	1
3269	3.16	177	69	0.5	8	30	🏊🎤🏃🏻	我爱吃早餐	1
3270	3.16	176	67	1	20	30	你看穿我，那一刻起我们相濡以沫。心知肚明，我的伪装只为掩护彼此的那份情。	你我在心中	1
3271	3.16	175	65	1	100	30		浪子情人	1
3272	3.16	175	60	0.5	9	27		淡定G555	1
3273	3.16	176	62	0	724	28	喜欢是淡淡的爱、爱是深深的喜欢！不是丧失爱的能力，只是没有爱的勇气。	回首青涩	1
3274	3.16	174	75	-1	221	52		东北老鲜肉	1
3275	3.16	178	68	-1	572	24	头像和相册都是本人！👬喜欢短发，爷们	MYsu_n	1
3276	3.16	178	68	-1	706	25	爱旅游、爱美食、爱K歌、爱厨艺，更爱生活！你好，我是暖男张小强😉😎……爷们，不娘，不约，谢谢，垃圾勿扰，木有照片勿扰，有bf勿扰，结婚勿扰！	小强童鞋	1
3277	3.16	172	60	1	18	29		jesonli	1
3278	3.16	172	72	0	358	22	"我就是我，一样的胖子，不一样的烟火。。。。。么么哒。。。。。     
头像本人，已认证，交友请介绍自己。。。 
情感状态暂时空白。。。。
性格逗比，有点花痴，虽然长的不咋地。。。。
在减肥的路上不断奋斗之中。。。。。。
喜欢和渴望有知心的朋友。。。。
性格有些内向。。。。
想有一个真心的另一半。。。。。
怪蜀黍勿扰。。。。。。。。。。  
丁丁小者勿扰，
没时间装逼哄你开心。。。。。。
只想好好的有个男友。。。。。。"	小豆乖乖sumperman	1
3279	3.16	182	75	-1	59	26		Unionuniou	0
3280	3.16	174	67	1	7	27		laobing83	1
3281	3.16	178	72	0.5	116	26		永利89	1
3282	3.16	180	70	1	2477	30	 不聊骚，不骚聊！无照不聊！	k-sir	1
3283	3.17	176	65	-1	621	27	想不到写什么......	one2	1
3284	3.17	185	72	0.5	146	24	你看，不就是那样嘛～	好棒-哦	2
3285	3.17	177	59	-1	134	24	嘘，安静	不呼所行	1
3286	3.17	175	60	1	513	26		一发	2
3287	3.17	175	65	-1	15	24		SS俊	0
3288	3.17	183	66	1	486	23	丑逼，胖的，老的不要过来！	JISANM	1
3289	3.17	173	58	-1	7	34	墨迹的，娘的，胖的没照片的请自重别来烦人。谢谢！	水木和	1
3290	3.18	181	80	-1	401	31	"⭐️.Mr Dude🏊 👬 🍭！
🎉我是一个穿衣显瘦，脱衣有肉的胖子！😂
自以为是,不相信爱情的家伙请无视我!😂"	繁华兕景	1
3291	3.18	166	65	0	12	31		文气男	0
3292	3.18	177	60	-1	14	20	。	atmn	0
3293	3.18	170	63	0.5	58	40	"越努力越幸运
微信sunhaiyang1089"	暖男海洋	1
3294	3.18	180	68	-1	896	32	真诚交友！	绿色的梦1	1
3295	3.18	175	62	0.5	831	25	👌	粥米	1
3296	3.18	175	60	0.5	148	26		想要ru了sh	0
3297	3.18	175	75	0.5	936	47	碰碰运气是否遇到之心的他。真心交往的请发你照片。照片是本人。	因为有你10	1
3298	3.18	178	65	0.5	246	27		今夜我是你的	1
3299	3.18	175	51	-1	10	20		___858567291-	2
3300	3.18	173	65	0.5	2	38		雨天的兽	1
3301	3.18	176	65	-1	172	36		悍马人生	0
3302	3.18	184	63	-1	17	21	微信1***********	打死你个龟孙123	0
3303	3.18	179	65	1	233	21	空	冷血无情铁手追命	1
3304	3.18	174	70	0.5	0	22		五名无名	0
3305	3.18	172	55	-1	8	24		Monsungo	0
3306	3.19	168	50	0	31	23	有意者微信，1***********，這不上了qwtyuu或qq2389626737	痛赤心非	1
3307	3.19	184	68	-1	48	24		随便叫McQ	0
3308	3.19	183	77	1	423	21	 丑 .不发照片 谢谢	Autumu9	1
3309	3.19	180	70	-1	205	26	来了就顺便关注一下！问我要照之前先发自己的照片，如果合适会给你发，别一天夜郎自大在我跟前瞎哔哔，矮矬丑就绕道吧，自认为不错的尽情say hi吧！	坏小子痞痞	1
3310	3.19	180	65	1	580	31	"随缘认识。再说一次，我不会发照片！

聊天不需照片，是朋友怎么都是朋友，

即便不是朋友，发再多图片及。。。。

都是以。。。。为目的！！！

喜欢多肉植物，可以互相交流！

在对的时间，遇到对的人，是一种奢侈！

在对的时间，在对的地方，遇到对的人，

更是一种奢想！"	飞翔之鹰	1
3311	3.19	178	70	0.5	394	24	"陪学长渡过的漫长岁月。
 学生党哦 不要带坏我。
有宝宝啦 嘿嘿
缘分就是这样妙"	小左学长	1
3312	3.19	170	65	-1	41	30		愿作菩萨那朵莲	1
3313	3.19	168	62	0	320	42	我喜欢成熟，找个长期固定的朋友，不求朋友有多帅有可善良的心，比长的帅的要好，我会一真诚的和你好互相想爱，相片空间有，我一般人但是有可善良的心，没有照片和假照片的不要打招呼，谁盗我照片着全家死完	缘让我们在一起	1
